CNPJ do gerador;Razão Social do gerador;Estado;Município;Código da Categoria;Categoria de Atividade;Código do Detalhe;Detalhe;Ano da geração;Cód. Resíduo;Tipo de Resíduo;Quantidade Gerada;Unidade;Classificação Resíduo;Situação Cadastral
26.979.604/0002-04;GNC SUÉCIA COMÉRCIO DE VEÍCULOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;80;Depósito de produtos químicos e produtos perigosos - Lei nº 12.305/2010;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;3.900,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2012;080111;Res. de tintas e vernizes cont. solventes org. ou outras subst. perigosas;490,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2012;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;8.500,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2012;130899;Outros resíduos não anteriormente especificados;4.155,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2012;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.377,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2013;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;16.000,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2013;130502;Lodo proveniente dos separadores óleo/água;320,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2013;030308;Resíduos da triagem de papel e papelão destinado a reciclagem ¿;70,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2013;160303;Resíduos inorgânicos contendo substâncias perigosas;3.000,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2013;160117;Sucatas metálicas ferrosas;2.890,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2013;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;730,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2014;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.272,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2014;130502;Lodo proveniente dos separadores óleo/água;1.040,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2014;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;15.700,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2014;160303;Resíduos inorgânicos contendo substâncias perigosas;6.300,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2014;160117;Sucatas metálicas ferrosas;5.650,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2015;160117;Sucatas metálicas ferrosas;428,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2015;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.800,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2015;130502;Lodo proveniente dos separadores óleo/água;302,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2015;130501;Resíduos sólidos provenientes de desarenadores e de separadores óleo/ água;5.915,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2015;080111;Res. de tintas e vernizes cont. solventes org. ou outras subst. perigosas;229,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2015;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.163,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2016;160120;Vidro;56,44;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2016;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;19,20;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2016;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;469,40;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2016;160107;Filtros de óleo automotivos;1.270,40;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2016;130502;Lodo proveniente dos separadores óleo/água;2.569,20;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2016;160199;Outros resíduos não anteriormente especificados;815,60;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2017;160199;Outros resíduos não anteriormente especificados;839,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2017;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;14.400,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2017;160107;Filtros de óleo automotivos;720,40;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2017;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;22,70;Unidade;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2017;170503;Solos e rochas contendo outras substâncias perigosas;965,40;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2017;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.542,80;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;160304;Resíduos inorgânicos não abrangidos em 16 03 03;840,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;160117;Sucatas metálicas ferrosas;2.690,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;160124;Pneus inservíveis/usados de automóveis;251,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;160120;Vidro;124,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;170503;Solos e rochas contendo outras substâncias perigosas;670,70;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;10.700,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2018;150203;Absorventes, mat. filtr., panos de limp. e vest. de proteção não abrangidos em 15 02 02;961,60;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2019;160303;Resíduos inorgânicos contendo substâncias perigosas;2.055,40;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2020;160303;Resíduos inorgânicos contendo substâncias perigosas;795,80;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2020;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;37,00;Unidade;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;73,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;160117;Sucatas metálicas ferrosas;269,50;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;160107;Filtros de óleo automotivos;313,75;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;130502;Lodo proveniente dos separadores óleo/água;147,00;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;070101;Líquidos de lavagem e efluentes de processos aquosos;5.000,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;200102;Vidro;18,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2021;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;224,50;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2022;130507;Água com óleo proveniente dos separadores óleo/água;14.000,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2022;130113;Outros óleos hidráulicos;1.000,00;Litro;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2022;160709;Resíduos contendo outras substâncias perigosas;3.484,40;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2022;160126;Pneus inservíveis/usados de caminhões/ônibus;5.200,00;kilogramas;Não Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2023;190211;Outros resíduos contendo substâncias perigosas;9.083,10;kilogramas;Perigoso;Ativa
27.486.182/0088-60;VIAÇÃO ÁGUIA BRANCA S/A;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;5;Depósitos de produtos químicos e produtos perigosos;2023;130502;Lodo proveniente dos separadores óleo/água;7.240,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200140;Metais;372.939,50;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200102;Vidro;8.691,80;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;170503;Solos e rochas contendo outras substâncias perigosas;4.025.290,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200135;Prod. eletroeletr. e compon. fora de uso não abrang. 20 01 21/20 01 23 cont. compon. perig.;11.590,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;170904;Mist. de res. de construção e demolição não abrang. em 17 09 01, 17 09 02 e 17 09 03;25.760,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200138;Madeira não abrangida em 20 01 37;143.270,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;10.901,00;Unidade;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;190204;Misturas de resíduos contendo, pelo menos, um resíduo perigoso;69.840,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200126;Óleos e gorduras não abrangidos em 20 01 25;1.850,00;Litro;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;180102;Res. result. da atenção à saúde de indiv. ou animais, com susp. ou certeza de cont. biol. [...];4.660,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200101;Papel e cartão;40.849,20;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200199;Outras frações não anteriormente especificadas;1.226.034,40;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2018;200139;Plásticos;6.000,60;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200140;Metais;64.437,50;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200102;Vidro;2.261,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200139;Plásticos;6.374,50;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200135;Prod. eletroeletr. e compon. fora de uso não abrang. 20 01 21/20 01 23 cont. compon. perig.;149,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;3.350,00;Unidade;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200138;Madeira não abrangida em 20 01 37;23.692,30;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200126;Óleos e gorduras não abrangidos em 20 01 25;1.360,40;Litro;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;180102;Res. result. da atenção à saúde de indiv. ou animais, com susp. ou certeza de cont. biol. [...];16.195,73;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;170904;Mist. de res. de construção e demolição não abrang. em 17 09 01, 17 09 02 e 17 09 03;38.774,70;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200199;Outras frações não anteriormente especificadas;916.555,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;200101;Papel e cartão;54.184,97;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2019;190204;Misturas de resíduos contendo, pelo menos, um resíduo perigoso;26.780,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;180102;Res. result. da atenção à saúde de indiv. ou animais, com susp. ou certeza de cont. biol. [...];12.808,10;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200199;Outras frações não anteriormente especificadas;419.930,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200140;Metais;148.931,74;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200102;Vidro;1.094,35;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200126;Óleos e gorduras não abrangidos em 20 01 25;100,00;Litro;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200138;Madeira não abrangida em 20 01 37;58.085,83;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200139;Plásticos;4.536,20;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200101;Papel e cartão;38.871,37;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;170904;Mist. de res. de construção e demolição não abrang. em 17 09 01, 17 09 02 e 17 09 03;56.498,00;kilogramas;Não Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;4.908,00;Unidade;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2020;190204;Misturas de resíduos contendo, pelo menos, um resíduo perigoso;11.950,00;kilogramas;Perigoso;Ativa
27.950.582/0001-23;CONCESSIONARIA DO AEROPORTO DE SALVADOR S.A.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;3;Marinas, portos e aeroportos;2021;200139;Plásticos;15.161,60;kilogramas;Não Perigoso;Ativa
